Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2025-06-12 13:20:54 -0400,charge,#41673,visa,stripe_terminal,paid,2025-06-16,2025-06-16,25.02,0.60,24.42,#35583731859549,card,25.02,USD,USD
2025-06-12 13:08:16 -0400,charge,#41672,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,351.32,8.43,342.89,#35583703089245,card,351.32,USD,USD
2025-06-12 13:05:01 -0400,charge,#41671,visa,stripe_terminal,paid,2025-06-16,2025-06-16,146.60,3.52,143.08,#35583672844381,card,146.60,USD,USD
2025-06-12 13:02:48 -0400,charge,#41670,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,9.99,0.24,9.75,#35583683199069,card,9.99,USD,USD
2025-06-12 13:01:54 -0400,charge,#41669,visa,stripe_terminal,paid,2025-06-16,2025-06-16,217.32,5.22,212.10,#35583494520925,card,217.32,USD,USD
2025-06-12 12:59:18 -0400,charge,#41668,visa,stripe_terminal,paid,2025-06-16,2025-06-16,5.40,0.13,5.27,#35583596658781,card,5.40,USD,USD
2025-06-12 12:57:22 -0400,charge,#41667,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,457.87,10.99,446.88,#35583423316061,card,457.87,USD,USD
2025-06-12 12:48:12 -0400,charge,#41666,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,8.82,0.21,8.61,#35583591776349,card,8.82,USD,USD
2025-06-12 12:35:39 -0400,charge,#41665,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,15.55,0.37,15.18,#35583461326941,card,15.55,USD,USD
2025-06-12 12:34:58 -0400,charge,#41664,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,201.53,4.84,196.69,#35583491571805,card,201.53,USD,USD
2025-06-12 12:29:38 -0400,charge,#41663,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,31.66,0.76,30.90,#35583013060701,card,31.66,USD,USD
2025-06-12 12:28:41 -0400,charge,#41662,visa,stripe_terminal,paid,2025-06-16,2025-06-16,9.31,0.22,9.09,#35583221923933,card,9.31,USD,USD
2025-06-12 12:25:19 -0400,charge,#41661,visa,stripe_terminal,paid,2025-06-16,2025-06-16,171.45,4.11,167.34,#35583227625565,card,171.45,USD,USD
2025-06-12 11:58:19 -0400,charge,#41660,visa,stripe_terminal,paid,2025-06-16,2025-06-16,27.43,0.66,26.77,#35575439392861,card,27.43,USD,USD
2025-06-12 11:56:26 -0400,charge,#41659,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,5.13,0.12,5.01,#35583197184093,card,5.13,USD,USD
2025-06-12 11:53:36 -0400,charge,#41658,american_express,stripe_terminal,paid,2025-06-16,2025-06-16,20.56,0.49,20.07,#35583050383453,card,20.56,USD,USD
2025-06-12 11:33:52 -0400,charge,#41657,visa,stripe_terminal,paid,2025-06-16,2025-06-16,25.20,0.60,24.60,#35575505420381,card,25.20,USD,USD
2025-06-12 11:28:32 -0400,charge,#41656,master,stripe_terminal,paid,2025-06-16,2025-06-16,30.38,0.73,29.65,#35582995038301,card,30.38,USD,USD
2025-06-12 11:23:29 -0400,charge,#41655,visa,stripe_terminal,paid,2025-06-16,2025-06-16,82.82,1.99,80.83,#35562932338781,card,82.82,USD,USD
2025-06-12 08:19:18 -0400,charge,#41654,visa,online,paid,2025-06-14,2025-06-12,58.00,1.69,56.31,#35581989126237,card,58.00,USD,USD
2025-06-12 06:48:27 -0400,charge,#41653,visa,online,paid,2025-06-14,2025-06-12,130.00,3.42,126.58,#35581535420509,card,130.00,USD,USD
2025-06-11 22:52:30 -0400,charge,#41652,visa,online,paid,2025-06-16,2025-06-16,35.50,1.15,34.35,#35543958650973,card,35.50,USD,USD
2025-06-11 18:58:20 -0400,charge,#41651,visa,online,paid,2025-06-13,2025-06-13,116.00,3.08,112.92,#35576892719197,card,116.00,USD,USD
2025-06-11 16:00:35 -0400,charge,#41650,visa,stripe_terminal,paid,2025-06-13,2025-06-13,5.35,0.13,5.22,#35574958915677,card,5.35,USD,USD
2025-06-11 15:50:21 -0400,charge,#41649,visa,stripe_terminal,paid,2025-06-13,2025-06-13,87.54,2.10,85.44,#35575283122269,card,87.54,USD,USD
2025-06-11 15:45:54 -0400,charge,#41648,visa,online,paid,2025-06-13,2025-06-13,58.50,1.70,56.80,#35575401021533,card,58.50,USD,USD
2025-06-11 15:43:30 -0400,charge,#41647,master,stripe_terminal,paid,2025-06-13,2025-06-13,68.58,1.65,66.93,#35574580052061,card,68.58,USD,USD
2025-06-11 13:56:30 -0400,charge,#41645,visa,stripe_terminal,paid,2025-06-13,2025-06-13,363.98,8.74,355.24,#35574527262813,card,363.98,USD,USD
2025-06-11 13:39:16 -0400,charge,#41644,visa,stripe_terminal,paid,2025-06-13,2025-06-13,21.37,0.51,20.86,#35574432825437,card,21.37,USD,USD
2025-06-11 13:35:22 -0400,charge,#41642,visa,stripe_terminal,paid,2025-06-13,2025-06-13,198.35,4.76,193.59,#35563760910429,card,198.35,USD,USD
2025-06-11 12:43:07 -0400,charge,#41641,master,online,paid,2025-06-13,2025-06-13,370.00,9.18,360.82,#35574176514141,card,370.00,USD,USD
2025-06-11 12:41:54 -0400,charge,#41640,visa,online,paid,2025-06-13,2025-06-13,34.00,1.12,32.88,#35574167175261,card,34.00,USD,USD
2025-06-11 10:54:57 -0400,refund,#40418,visa,online,paid,2025-06-12,2025-06-11,-84.05,0.00,-84.05,#35332423647325,card,84.05,USD,USD
2025-06-11 07:51:14 -0400,charge,#41638,visa,online,paid,2025-06-13,2025-06-13,51.00,1.52,49.48,#35572422049885,card,51.00,USD,USD
2025-06-11 07:33:41 -0400,charge,#41637,visa,online,paid,2025-06-12,2025-06-11,22.83,0.85,21.98,#35572340326493,card,22.83,USD,USD
2025-06-10 23:31:45 -0400,charge,#41636,master,online,paid,2025-06-13,2025-06-13,158.00,4.09,153.91,#35569103044701,card,158.00,USD,USD
2025-06-10 22:22:11 -0400,charge,#41635,visa,online,paid,2025-06-13,2025-06-13,55.00,1.62,53.38,#35568448667741,card,55.00,USD,USD
2025-06-10 20:59:45 -0400,charge,#41634,visa,online,paid,2025-06-13,2025-06-13,244.00,6.16,237.84,#35567527460957,card,244.00,USD,USD
2025-06-10 20:37:46 -0400,charge,#41633,visa,online,paid,2025-06-13,2025-06-13,151.45,3.93,147.52,#35567303524445,card,151.45,USD,USD
2025-06-10 14:42:02 -0400,charge,#41632,visa,stripe_terminal,paid,2025-06-12,2025-06-12,36.93,0.89,36.04,#35563483496541,card,36.93,USD,USD
2025-06-10 14:27:08 -0400,charge,#41631,visa,stripe_terminal,paid,2025-06-12,2025-06-12,22.56,0.54,22.02,#35563610701917,card,22.56,USD,USD
2025-06-10 14:10:38 -0400,charge,#41630,visa,stripe_terminal,paid,2025-06-12,2025-06-12,18.12,0.43,17.69,#35563460296797,card,18.12,USD,USD
2025-06-10 14:08:15 -0400,charge,#41629,visa,stripe_terminal,paid,2025-06-12,2025-06-12,37.98,0.91,37.07,#35563312676957,card,37.98,USD,USD
2025-06-10 14:07:34 -0400,charge,#41628,visa,stripe_terminal,paid,2025-06-12,2025-06-12,7.50,0.18,7.32,#35563452727389,card,7.50,USD,USD
2025-06-10 12:56:28 -0400,charge,#41625,visa,stripe_terminal,paid,2025-06-12,2025-06-12,154.04,3.70,150.34,#35562757816413,card,154.04,USD,USD
2025-06-10 12:34:10 -0400,charge,#41624,visa,stripe_terminal,paid,2025-06-12,2025-06-12,9.31,0.22,9.09,#35562776887389,card,9.31,USD,USD
2025-06-10 12:31:09 -0400,charge,#41623,visa,stripe_terminal,paid,2025-06-12,2025-06-12,23.23,0.56,22.67,#35562751295581,card,23.23,USD,USD
2025-06-10 12:28:53 -0400,charge,#41622,visa,stripe_terminal,paid,2025-06-12,2025-06-12,115.00,2.76,112.24,#35562706632797,card,115.00,USD,USD
2025-06-10 12:22:59 -0400,charge,#41621,visa,stripe_terminal,paid,2025-06-12,2025-06-12,66.47,1.60,64.87,#35562598072413,card,66.47,USD,USD
2025-06-10 12:14:56 -0400,charge,#41620,visa,stripe_terminal,paid,2025-06-12,2025-06-12,19.78,0.47,19.31,#35562621403229,card,19.78,USD,USD
2025-06-10 12:10:33 -0400,charge,#41619,visa,stripe_terminal,paid,2025-06-12,2025-06-12,121.33,2.91,118.42,#35562510516317,card,121.33,USD,USD
2025-06-10 12:01:51 -0400,charge,#41616,american_express,stripe_terminal,paid,2025-06-12,2025-06-12,26.38,0.63,25.75,#35562416373853,card,26.38,USD,USD
2025-06-10 11:57:10 -0400,charge,#41614,american_express,stripe_terminal,paid,2025-06-12,2025-06-12,8.82,0.21,8.61,#35562485350493,card,8.82,USD,USD
2025-06-10 11:57:09 -0400,charge,#41613,master,stripe_terminal,paid,2025-06-12,2025-06-12,170.92,4.10,166.82,#35562480369757,card,170.92,USD,USD
2025-06-10 11:52:58 -0400,charge,#41612,visa,stripe_terminal,paid,2025-06-12,2025-06-12,36.93,0.89,36.04,#35562476044381,card,36.93,USD,USD
2025-06-10 11:51:11 -0400,charge,#41610,american_express,stripe_terminal,paid,2025-06-12,2025-06-12,309.12,7.42,301.70,#35562450747485,card,309.12,USD,USD
2025-06-10 11:51:01 -0400,charge,#41609,american_express,stripe_terminal,paid,2025-06-12,2025-06-12,13.38,0.32,13.06,#35562459332701,card,13.38,USD,USD
2025-06-10 11:48:29 -0400,charge,#41608,visa,stripe_terminal,paid,2025-06-12,2025-06-12,24.52,0.59,23.93,#35562436952157,card,24.52,USD,USD
2025-06-10 11:46:19 -0400,charge,#41607,visa,stripe_terminal,paid,2025-06-12,2025-06-12,34.87,0.84,34.03,#35562406445149,card,34.87,USD,USD
2025-06-10 11:41:15 -0400,charge,#41606,american_express,stripe_terminal,paid,2025-06-12,2025-06-12,73.85,1.77,72.08,#35562400448605,card,73.85,USD,USD
2025-06-10 11:39:29 -0400,charge,#41605,visa,stripe_terminal,paid,2025-06-12,2025-06-12,10.57,0.25,10.32,#35532080218205,card,10.57,USD,USD
2025-06-10 11:38:54 -0400,charge,#41604,visa,stripe_terminal,paid,2025-06-12,2025-06-12,319.65,7.67,311.98,#35562373415005,card,319.65,USD,USD
2025-06-10 11:35:31 -0400,charge,#41603,visa,stripe_terminal,paid,2025-06-12,2025-06-12,12.12,0.29,11.83,#35532002132061,card,12.12,USD,USD
2025-06-10 10:32:05 -0400,charge,#41602,american_express,online,paid,2025-06-12,2025-06-12,110.96,4.07,106.89,#35562064871517,card,110.96,USD,USD
2025-06-10 10:11:37 -0400,charge,#41601,american_express,online,paid,2025-06-12,2025-06-10,68.50,2.63,65.87,#35561922494557,card,68.50,USD,USD
2025-06-10 08:49:03 -0400,charge,#41600,american_express,online,paid,2025-06-12,2025-06-12,52.50,2.09,50.41,#35561474621533,card,52.50,USD,USD
2025-06-10 07:14:15 -0400,charge,#41599,visa,online,paid,2025-06-12,2025-06-10,93.50,2.54,90.96,#35560965505117,card,93.50,USD,USD
2025-06-09 23:57:59 -0400,charge,#41598,american_express,online,paid,2025-06-12,2025-06-12,147.00,5.30,141.70,#35558037389405,card,147.00,USD,USD
2025-06-09 22:38:43 -0400,charge,#41597,master,online,paid,2025-06-12,2025-06-12,89.00,2.44,86.56,#35557336186973,card,89.00,USD,USD
2025-06-09 18:22:04 -0400,charge,#41596,american_express,online,paid,2025-06-11,2025-06-11,43.50,1.78,41.72,#35554921218141,card,43.50,USD,USD
2025-06-09 17:02:51 -0400,charge,#41595,visa,online,paid,2025-06-11,2025-06-09,337.00,8.39,328.61,#35554210971741,card,337.00,USD,USD
2025-06-09 14:13:06 -0400,charge,#41594,american_express,online,paid,2025-06-11,2025-06-11,82.00,3.09,78.91,#35552469090397,card,82.00,USD,USD
2025-06-09 13:06:34 -0400,charge,#41593,visa,online,paid,2025-06-11,2025-06-11,71.50,2.02,69.48,#35551766511709,card,71.50,USD,USD
2025-06-09 12:34:48 -0400,charge,#41592,master,online,paid,2025-06-11,2025-06-11,216.28,5.49,210.79,#35551424249949,card,216.28,USD,USD
2025-06-09 11:43:03 -0400,charge,#41591,visa,online,paid,2025-06-11,2025-06-11,78.90,2.19,76.71,#35550932205661,card,78.90,USD,USD
2025-06-09 11:23:33 -0400,charge,#41590,visa,online,paid,2025-06-11,2025-06-11,100.00,2.70,97.30,#35550731075677,card,100.00,USD,USD
2025-06-09 09:17:22 -0400,charge,#41589,discover,online,paid,2025-06-11,2025-06-11,34.00,1.12,32.88,#35549854990429,card,34.00,USD,USD
2025-06-09 08:35:49 -0400,charge,#41588,visa,online,paid,2025-06-11,2025-06-11,96.00,2.60,93.40,#35549684826205,card,96.00,USD,USD
2025-06-09 08:12:48 -0400,charge,#41587,american_express,online,paid,2025-06-11,2025-06-11,240.99,8.49,232.50,#35549576429661,card,240.99,USD,USD
2025-06-09 01:02:02 -0400,charge,#41586,visa,online,paid,2025-06-11,2025-06-11,86.50,2.38,84.12,#35546104889437,card,86.50,USD,USD
2025-06-08 20:53:19 -0400,charge,#41585,american_express,online,paid,2025-06-11,2025-06-11,37.00,1.56,35.44,#35543782195293,card,37.00,USD,USD
2025-06-08 20:43:37 -0400,charge,#41584,master,online,paid,2025-06-11,2025-06-11,285.00,7.14,277.86,#35543689101405,card,285.00,USD,USD
2025-06-08 19:19:55 -0400,charge,#41583,visa,online,paid,2025-06-10,2025-06-10,95.00,2.58,92.42,#35530649174109,card,95.00,USD,USD
2025-06-08 16:27:26 -0400,charge,#41582,master,online,paid,2025-06-10,2025-06-08,192.00,4.91,187.09,#35541996437597,card,192.00,USD,USD
2025-06-08 13:57:32 -0400,charge,#41581,visa,online,paid,2025-06-10,2025-06-10,160.00,4.14,155.86,#35535237185629,card,160.00,USD,USD
2025-06-08 13:06:02 -0400,charge,#41580,visa,online,paid,2025-06-10,2025-06-10,258.99,6.52,252.47,#35540448378973,card,258.99,USD,USD
2025-06-08 11:30:55 -0400,charge,#41579,american_express,online,paid,2025-06-10,2025-06-10,113.00,4.14,108.86,#35540159561821,card,113.00,USD,USD
2025-06-08 11:14:20 -0400,charge,#41578,visa,online,paid,2025-06-10,2025-06-10,75.50,2.11,73.39,#35540060700765,card,75.50,USD,USD
2025-06-08 11:08:17 -0400,charge,#41577,visa,online,paid,2025-06-10,2025-06-10,41.00,1.28,39.72,#35540023738461,card,41.00,USD,USD
2025-06-08 10:36:38 -0400,charge,#41576,visa,online,paid,2025-06-10,2025-06-08,99.50,2.69,96.81,#35539835289693,card,99.50,USD,USD
2025-06-08 10:22:04 -0400,charge,#41575,american_express,online,paid,2025-06-10,2025-06-10,49.00,1.97,47.03,#35539755171933,card,49.00,USD,USD
2025-06-08 09:52:27 -0400,charge,#41574,master,online,paid,2025-06-10,2025-06-10,114.95,3.06,111.89,#35539588710493,card,114.95,USD,USD
2025-06-08 09:35:26 -0400,charge,#41573,master,online,paid,2025-06-10,2025-06-10,64.00,1.84,62.16,#35539503120477,card,64.00,USD,USD
2025-06-08 08:32:40 -0400,charge,#41572,visa,online,paid,2025-06-10,2025-06-10,279.00,7.00,272.00,#35539174850653,card,279.00,USD,USD
2025-06-08 08:32:06 -0400,charge,#41571,visa,online,paid,2025-06-10,2025-06-08,387.50,9.60,377.90,#35539182583901,card,387.50,USD,USD
2025-06-08 07:45:08 -0400,charge,#41570,master,online,paid,2025-06-10,2025-06-08,59.00,1.72,57.28,#35538956189789,card,59.00,USD,USD
2025-06-08 06:55:26 -0400,charge,#41569,visa,online,paid,2025-06-10,2025-06-10,72.50,2.04,70.46,#35538721996893,card,72.50,USD,USD
2025-06-08 00:57:31 -0400,charge,#41568,master,online,paid,2025-06-10,2025-06-10,172.00,4.43,167.57,#35536996663389,card,172.00,USD,USD
2025-06-07 22:46:48 -0400,charge,#41567,visa,online,paid,2025-06-10,2025-06-10,23.50,0.86,22.64,#35532124520541,card,23.50,USD,USD
2025-06-07 22:26:42 -0400,charge,#41566,american_express,online,paid,2025-06-10,2025-06-10,26.00,1.18,24.82,#35535682895965,card,26.00,USD,USD
2025-06-07 21:05:29 -0400,refund,#41144,visa,online,paid,2025-06-09,2025-06-08,-10.00,0.00,-10.00,#35412220805213,card,10.00,USD,USD
2025-06-07 20:36:53 -0400,charge,#41565,visa,online,paid,2025-06-10,2025-06-10,475.50,11.71,463.79,#35534757199965,card,475.50,USD,USD
2025-06-07 19:29:54 -0400,charge,#41564,master,online,paid,2025-06-10,2025-06-10,48.50,1.46,47.04,#35534186774621,card,48.50,USD,USD
2025-06-07 18:55:13 -0400,charge,#41563,master,online,paid,2025-06-10,2025-06-10,56.50,1.66,54.84,#35533847560285,card,56.50,USD,USD
2025-06-07 18:29:38 -0400,charge,#41562,visa,online,paid,2025-06-10,2025-06-10,32.50,1.08,31.42,#35533590397021,card,32.50,USD,USD
2025-06-07 18:24:28 -0400,charge,#41561,visa,online,paid,2025-06-10,2025-06-10,131.50,3.46,128.04,#35533532954717,card,131.50,USD,USD
2025-06-07 18:21:44 -0400,charge,#41560,master,online,paid,2025-06-10,2025-06-10,23.50,0.86,22.64,#35533496516701,card,23.50,USD,USD
2025-06-07 18:19:53 -0400,charge,#41559,visa,online,paid,2025-06-10,2025-06-10,410.50,10.15,400.35,#35533465026653,card,410.50,USD,USD
2025-06-07 18:11:33 -0400,charge,#41558,visa,online,paid,2025-06-10,2025-06-10,28.50,0.98,27.52,#35533410173021,card,28.50,USD,USD
2025-06-07 18:01:08 -0400,charge,#41557,american_express,online,paid,2025-06-10,2025-06-10,274.92,9.65,265.27,#35533300334685,card,274.92,USD,USD
2025-06-07 17:47:34 -0400,charge,#41556,visa,online,paid,2025-06-10,2025-06-10,77.00,2.15,74.85,#35533169328221,card,77.00,USD,USD
2025-06-07 17:27:46 -0400,charge,#41555,visa,online,paid,2025-06-10,2025-06-10,72.00,2.03,69.97,#35532840894557,card,72.00,USD,USD
2025-06-07 17:14:22 -0400,charge,#41554,master,online,paid,2025-06-09,2025-06-07,31.00,1.04,29.96,#35532827099229,card,31.00,USD,USD
2025-06-07 16:54:06 -0400,charge,#41553,master,online,paid,2025-06-10,2025-06-10,261.98,6.59,255.39,#35532510363741,card,261.98,USD,USD
2025-06-07 16:17:23 -0400,charge,#41552,visa,online,paid,2025-06-09,2025-06-07,35.00,1.14,33.86,#35532193988701,card,35.00,USD,USD
2025-06-07 16:03:45 -0400,charge,#41551,visa,stripe_terminal,paid,2025-06-10,2025-06-10,87.04,2.09,84.95,#35531984896093,card,87.04,USD,USD
2025-06-07 16:02:17 -0400,charge,#41550,visa,stripe_terminal,paid,2025-06-10,2025-06-10,42.20,1.01,41.19,#35531875319901,card,42.20,USD,USD
2025-06-07 15:54:51 -0400,charge,#41548,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,31.65,0.76,30.89,#35530767499357,card,31.65,USD,USD
2025-06-07 15:54:34 -0400,charge,#41547,visa,stripe_terminal,paid,2025-06-10,2025-06-10,10.57,0.25,10.32,#35531903074397,card,10.57,USD,USD
2025-06-07 15:53:14 -0400,charge,#41546,visa,stripe_terminal,paid,2025-06-10,2025-06-10,10.57,0.25,10.32,#35531888492637,card,10.57,USD,USD
2025-06-07 15:50:36 -0400,charge,#41545,visa,stripe_terminal,paid,2025-06-10,2025-06-10,63.30,1.52,61.78,#35531311349853,card,63.30,USD,USD
2025-06-07 15:40:32 -0400,charge,#41549,master,online,paid,2025-06-10,2025-06-10,83.45,2.30,81.15,#35531912544349,card,83.45,USD,USD
2025-06-07 15:38:19 -0400,charge,#41543,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,15.97,0.38,15.59,#35531706499165,card,15.97,USD,USD
2025-06-07 15:33:52 -0400,charge,#41542,visa,stripe_terminal,paid,2025-06-10,2025-06-10,13.74,0.33,13.41,#35531701190749,card,13.74,USD,USD
2025-06-07 15:24:10 -0400,charge,#41544,visa,online,paid,2025-06-10,2025-06-10,72.91,2.05,70.86,#35531754274909,card,72.91,USD,USD
2025-06-07 15:17:36 -0400,charge,#41541,visa,online,paid,2025-06-09,2025-06-07,99.00,2.68,96.32,#35531693293661,card,99.00,USD,USD
2025-06-07 15:15:10 -0400,charge,#41540,master,online,paid,2025-06-10,2025-06-10,52.50,1.56,50.94,#35531639488605,card,52.50,USD,USD
2025-06-07 15:07:19 -0400,charge,#41539,american_express,online,paid,2025-06-10,2025-06-10,52.00,2.07,49.93,#35531585388637,card,52.00,USD,USD
2025-06-07 14:53:16 -0400,charge,#41537,master,stripe_terminal,paid,2025-06-10,2025-06-10,82.30,1.98,80.32,#35530644291677,card,82.30,USD,USD
2025-06-07 14:49:46 -0400,charge,#41538,discover,online,paid,2025-06-10,2025-06-10,72.00,2.03,69.97,#35531387928669,card,72.00,USD,USD
2025-06-07 14:42:48 -0400,charge,#41532,master,stripe_terminal,paid,2025-06-10,2025-06-10,10.57,0.25,10.32,#35531160617053,card,10.57,USD,USD
2025-06-07 14:37:04 -0400,charge,#41536,master,online,paid,2025-06-10,2025-06-10,61.26,1.77,59.49,#35531264491613,card,61.26,USD,USD
2025-06-07 14:34:16 -0400,charge,#41535,american_express,online,paid,2025-06-10,2025-06-10,52.50,2.09,50.41,#35531233689693,card,52.50,USD,USD
2025-06-07 14:34:07 -0400,charge,#41534,visa,online,paid,2025-06-10,2025-06-10,210.50,5.35,205.15,#35531206951005,card,210.50,USD,USD
2025-06-07 14:33:00 -0400,charge,#41533,master,online,paid,2025-06-10,2025-06-10,28.60,0.99,27.61,#35531199381597,card,28.60,USD,USD
2025-06-07 14:31:29 -0400,charge,#41530,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,26.60,0.64,25.96,#35530700914781,card,26.60,USD,USD
2025-06-07 14:19:38 -0400,charge,#41531,visa,online,paid,2025-06-10,2025-06-10,46.00,1.40,44.60,#35530930913373,card,46.00,USD,USD
2025-06-07 14:16:23 -0400,charge,#41529,visa,online,paid,2025-06-10,2025-06-10,29.00,1.00,28.00,#35531018469469,card,29.00,USD,USD
2025-06-07 14:15:31 -0400,charge,#41528,visa,online,paid,2025-06-09,2025-06-07,313.41,10.96,302.45,#35531034919005,card,313.41,USD,USD
2025-06-07 14:11:42 -0400,charge,#41527,american_express,online,paid,2025-06-10,2025-06-10,136.90,4.95,131.95,#35530990551133,card,136.90,USD,USD
2025-06-07 14:10:17 -0400,charge,#41526,american_express,online,paid,2025-06-10,2025-06-10,237.00,8.36,228.64,#35530976100445,card,237.00,USD,USD
2025-06-07 14:10:05 -0400,charge,#41525,american_express,online,paid,2025-06-10,2025-06-10,128.39,4.67,123.72,#35384623726685,card,128.39,USD,USD
2025-06-07 14:03:58 -0400,charge,#41524,visa,online,paid,2025-06-09,2025-06-07,22.50,0.84,21.66,#35530910302301,card,22.50,USD,USD
2025-06-07 14:02:56 -0400,charge,#41522,visa,stripe_terminal,paid,2025-06-10,2025-06-10,65.41,1.57,63.84,#35530695114845,card,65.41,USD,USD
2025-06-07 13:57:00 -0400,charge,#41521,visa,stripe_terminal,paid,2025-06-10,2025-06-10,40.09,0.96,39.13,#35530606018653,card,40.09,USD,USD
2025-06-07 13:56:13 -0400,charge,#41519,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,31.10,0.75,30.35,#35530675683421,card,31.10,USD,USD
2025-06-07 13:51:46 -0400,charge,#41523,discover,online,paid,2025-06-10,2025-06-10,164.00,4.24,159.76,#35530779885661,card,164.00,USD,USD
2025-06-07 13:47:13 -0400,charge,#41514,visa,stripe_terminal,paid,2025-06-10,2025-06-10,58.60,1.41,57.19,#35530472718429,card,58.60,USD,USD
2025-06-07 13:46:36 -0400,charge,#41513,visa,stripe_terminal,paid,2025-06-10,2025-06-10,89.02,2.14,86.88,#35530592845917,card,89.02,USD,USD
2025-06-07 13:44:56 -0400,charge,#41512,visa,stripe_terminal,paid,2025-06-10,2025-06-10,93.90,2.25,91.65,#35530447224925,card,93.90,USD,USD
2025-06-07 13:44:08 -0400,charge,#41511,visa,stripe_terminal,paid,2025-06-10,2025-06-10,147.70,3.54,144.16,#35530581049437,card,147.70,USD,USD
2025-06-07 13:42:31 -0400,charge,#41510,visa,stripe_terminal,paid,2025-06-10,2025-06-10,129.24,3.10,126.14,#35530562601053,card,129.24,USD,USD
2025-06-07 13:41:58 -0400,charge,#41520,discover,online,paid,2025-06-10,2025-06-10,60.00,1.74,58.26,#35530685743197,card,60.00,USD,USD
2025-06-07 13:40:17 -0400,charge,#41518,visa,online,paid,2025-06-09,2025-06-07,107.00,2.87,104.13,#35530670538845,card,107.00,USD,USD
2025-06-07 13:40:09 -0400,charge,#41509,visa,stripe_terminal,paid,2025-06-10,2025-06-10,32.17,0.77,31.40,#35530558177373,card,32.17,USD,USD
2025-06-07 13:38:41 -0400,charge,#41508,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,586.07,14.07,572.00,#35530516496477,card,586.07,USD,USD
2025-06-07 13:35:52 -0400,charge,#41516,american_express,online,paid,2025-06-10,2025-06-10,23.00,1.08,21.92,#35530638262365,card,23.00,USD,USD
2025-06-07 13:33:46 -0400,charge,#41515,visa,online,paid,2025-06-10,2025-06-10,60.15,1.74,58.41,#35528742535261,card,60.15,USD,USD
2025-06-07 13:33:27 -0400,charge,#41507,master,stripe_terminal,paid,2025-06-10,2025-06-10,457.33,10.98,446.35,#35530312024157,card,457.33,USD,USD
2025-06-07 13:26:44 -0400,charge,#41506,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,44.26,1.06,43.20,#35530444701789,card,44.26,USD,USD
2025-06-07 13:24:46 -0400,charge,#41505,visa,stripe_terminal,paid,2025-06-10,2025-06-10,89.68,2.15,87.53,#35530432086109,card,89.68,USD,USD
2025-06-07 13:21:49 -0400,charge,#41504,visa,stripe_terminal,paid,2025-06-10,2025-06-10,70.69,1.70,68.99,#35530418880605,card,70.69,USD,USD
2025-06-07 13:19:53 -0400,charge,#41503,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,138.22,3.32,134.90,#35530236461149,card,138.22,USD,USD
2025-06-07 13:05:43 -0400,charge,#41501,visa,stripe_terminal,paid,2025-06-10,2025-06-10,136.10,3.27,132.83,#35530284040285,card,136.10,USD,USD
2025-06-07 12:58:11 -0400,charge,#41500,master,stripe_terminal,paid,2025-06-10,2025-06-10,15.83,0.38,15.45,#35530073997405,card,15.83,USD,USD
2025-06-07 12:56:58 -0400,charge,#41499,visa,stripe_terminal,paid,2025-06-10,2025-06-10,70.80,1.70,69.10,#35530187079773,card,70.80,USD,USD
2025-06-07 12:52:45 -0400,charge,#41502,visa,online,paid,2025-06-09,2025-06-07,164.50,4.25,160.25,#35530310352989,card,164.50,USD,USD
2025-06-07 12:48:10 -0400,charge,#41498,visa,stripe_terminal,paid,2025-06-10,2025-06-10,59.74,1.43,58.31,#35530170695773,card,59.74,USD,USD
2025-06-07 12:48:09 -0400,charge,#41497,visa,stripe_terminal,paid,2025-06-10,2025-06-10,36.93,0.89,36.04,#35529640181853,card,36.93,USD,USD
2025-06-07 12:45:40 -0400,charge,#41496,visa,stripe_terminal,paid,2025-06-10,2025-06-10,40.50,0.97,39.53,#35530145267805,card,40.50,USD,USD
2025-06-07 12:40:09 -0400,charge,#41494,visa,stripe_terminal,paid,2025-06-10,2025-06-10,20.83,0.50,20.33,#35530113384541,card,20.83,USD,USD
2025-06-07 12:38:33 -0400,charge,#41493,visa,stripe_terminal,paid,2025-06-10,2025-06-10,17.49,0.42,17.07,#35530099064925,card,17.49,USD,USD
2025-06-07 12:36:16 -0400,charge,#41492,master,stripe_terminal,paid,2025-06-10,2025-06-10,41.52,1.00,40.52,#35530017144925,card,41.52,USD,USD
